segment_col,segment_value,label_col,label,auto_label,n_chunks_segment_label,n_chunks_segment_total,share_in_segment,global_share,diff_pp_vs_global,lift_vs_global,insight_score,representative_excerpt,insight_sentence
projeto,rosacea,nmf_topic_id,nmf_16,amanha / dormir / noite / deixasse amanha,79,539,0.1465677179962894,0.0186897106109324,0.1278780073853569,7.842160911285335,69.12199038006659,"Sim, eu te falei, por conta do ácido laurônico que eu comentei. Eles estão trazendo uma inovação, porque assim, o brasileiro é muito vaidoso, né? Você falou, a primeira coisa que a pessoa pensa assim, quero dar presente. Você pode ver, a gente ganha muito creme, né? Pelo menos eu ganho, né? Então, imagina você ganhar creme corporal que já vai fazer tudo isso. Não é creme, gente, eu demoro muito com skincare de manhã. É pra lavar, é pra passar, é pra você que são 10 camadas. Então, imagina creme que você vai passar e ele já vai fazer tudo. E o pescoço, é aquilo que eu comentei, o pescoço a gente, pra ficar assim ó, ele vai criando muitas rugas, entendeu? Então você já vai tratar ele, você vai colocar, né, pra dar uma rejuvenescida. A gente trata o rosto, esquece do resto do corpo, né? Bom, eu vou mostrar mais uma propaganda e a gente vai conversar sobre ela, tá bom? E aí vocês me digam se","Em projeto = rosacea, o tema 'amanha / dormir / noite / deixasse amanha' aparece em 14.7% dos chunks vs. 1.9% no total (lift 7.84x; n=79)."
publico,consultoras,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,86,445,0.1932584269662921,0.0743569131832797,0.1189015137830123,2.599064682660188,16.35128418085139,"Bom, Ciciné, acho que a Thaís já trouxe pra você que nós somos do time da Quira, e aí a gente tá aqui pra te conhecer pouquinho melhor. A nossa chamada de vídeo, ela vai ser gravada, eu queria entender com vocês se são problemas, se é tudo certo pra vocês. Não, ok. Não tem problema, não. Que bom. Então, eu vou começar com algumas perguntinhas básicas pra entender pouquinho mais de você. Eu queria entender hoje com quem você mora, se você tem filhos, quais são, caso tiver filhos, a idade dos seus filhos, se você é casada, separada. Então, eu queria que você explicasse pouco, contasse pra gente pouco da sua vida, do seu contexto, pra que a gente consiga te conhecer melhor. eu sou [NOME], né? Eu tenho quarenta e quatro anos, vou fazer quarenta e cinco, moro aqui em São Paulo desde que eu nasci, né? Aqui em casa tá eu, a minha mãe e a minha filha e já tô aí nesse ramo de venda já tem mais de","Em publico = consultoras, o tema 'idade / trabalho / casa / filhos' aparece em 19.3% dos chunks vs. 7.4% no total (lift 2.60x; n=86)."
publico,consultoras,nmf_topic_id,nmf_05,presente / dar / presentear / gosta,77,445,0.1730337078651685,0.0637057877813504,0.109327920083818,2.716137950590153,14.44687803904942,"É pra todo mundo, ok, mas de repente aquele ali que já comprava algo similar àquele produto, eu vou nele primeiro também, aí ele tem destaque. Falo, não, cê quer conhecer? Eu tenho ele aqui. Você quer ver? Cê quer sentir? Aí eu já faço meio individual, já é mais centrado, já porque eu sei quem ele gosta, então ali já sei que vai ser mais fácil de vender, né? Né? Pra ele. Não sei se a Mari tem algum ponto de dúvida sobre essas questões que a gente comenta. Até aqui não, Tamiris. Obrigada, tá ótimo. Tô anotando tudo. Tá sendo muito rica a conversa. Eu vou entrar agora num tópico que pra gente é bem importante, a gente entender como funciona pra você a dinâmica, das datas especiais, não só das datas, mas também do ato de presentear das pessoas. Como que acontece geralmente essa venda com o intuito de presentear? As pessoas te procuram para isso? Como tem sido nas últimas datas comemorativas","Em publico = consultoras, o tema 'presente / dar / presentear / gosta' aparece em 17.3% dos chunks vs. 6.4% no total (lift 2.72x; n=77)."
projeto,natura_3cs,nmf_topic_id,nmf_10,loja / lojas / boticario / experiencia,155,985,0.1573604060913705,0.079983922829582,0.0773764832617885,1.967400454046884,11.602376981200834,"Isso mesmo. Tá ótimo. Era exatamente isso que eu ia perguntar também, então... Estamos alinhados. Sim, super. Não sei, você acha que então... Porque os clientes conheceram o Boticário primeiro pra presentes ou no geral? Isso impacta presentes ou suas outras vendas também? No geral. No geral. Era loja de [ENDERECO], então quando viram a revista, nossa, o Boticário agora vai vender assim? Porque pra eles a venda em catálogo era feita só com o Avon, né? Só o Avon foi assim, que ia de porta em porta vendendo. Agora, quando lançou o catálogo pra Boticário, assim, pra gente fazer essa venda direta, foi uma surpresa. Falaram que era legal, mas ninguém conhecia. E a Natura já começou nesse segmento da venda direta, né? Depois foi as lojas físicas. Isso. E você acha que pro pra dinâmica de kit, de presentes, o fato de ter ponto de contato em loja agora a Natura ajuda? Os os clientes a conhecerem ","Em projeto = natura_3cs, o tema 'loja / lojas / boticario / experiencia' aparece em 15.7% dos chunks vs. 8.0% no total (lift 1.97x; n=155)."
publico,lideres,nmf_topic_id,nmf_00,boticario / natura / perfume / vende,12,52,0.2307692307692307,0.039991961414791,0.1907772693544397,5.770390413606494,10.92098468234932,"Achei interessante, então, que a voa pela história começa por meio de perfumes. Por meio dos perfumes, né? Bacana. Acho que a gente fica nessa história, então, de perfume, porque dos tópicos que a gente gostaria de conversar contigo, Eva, é sobre exatamente perfumes, né? Então, a gente já cai exatamente no tema. Muito bom. Quer fazer a primeira pergunta, Will, então? Eu quero. Eva, quando a gente fala sobre perfumes, a categoria de perfumes, enfim, o produto perfumes, né? A gente queria fazer aqui exercício de imaginação. O que vem primeiro à sua cabeça, assim, quando a gente fala perfume? É aquela memória, né? Memória de quando você é criança, quando você chega na casa do seu avô ou da sua avó, não sei se vocês tiveram os avós de campo, do campo em si, aquele cheiro de terra molhada, né? Que você vai... Vai juntando uma coisa e outra. Então, a perfumaria é muito disso. Para quem gosta m","Em publico = lideres, o tema 'boticario / natura / perfume / vende' aparece em 23.1% dos chunks vs. 4.0% no total (lift 5.77x; n=12)."
projeto,biome,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,46,236,0.1949152542372881,0.0743569131832797,0.1205583410540084,2.6213467704993128,8.991476338534877,"Então tá bom dizer então de novo, vamos fazer o seguinte, antes da gente entrar nosso tema, antes da gente conversar, eu queria que a gente pudesse se conhecer pouco melhor, né? Vocês que conhecem, aqui ninguém se conhece, aparentemente ninguém se conhece, né? Aí conta pouco, né? O que cês fazem, como é que é o dia-a-dia aí de vocês, o nominho a gente tá vendo aí de todo mundo, mas aí a gente já quebra esse gelo inicial e depois a gente começa a entrar nosso tema. Então, agora é que é deixar bem livre quem que gostaria de começar e se apresentar, pra gente começar, quebrar o gelo. Pode ser eu? Vamos lá. Tudo bom, vai então. Tudo bem, graças a Deus. Bom dia, primeiramente. Obrigado pela oportunidade. me chamo [NOME], tenho [IDADE] anos, moro aqui na cidade de São Paulo, no [ENDERECO]. Trabalho atualmente como assistente administrativo numa empresa do ramo metalúrgico e sou casado, tenho d","Em projeto = biome, o tema 'idade / trabalho / casa / filhos' aparece em 19.5% dos chunks vs. 7.4% no total (lift 2.62x; n=46)."
projeto,natura_3cs,nmf_topic_id,nmf_02,idade / trabalho / casa / filhos,128,985,0.1299492385786802,0.0743569131832797,0.0555923253954004,1.7476416518040885,5.320081662239688,"Bom, Ciciné, acho que a Thaís já trouxe pra você que nós somos do time da Quira, e aí a gente tá aqui pra te conhecer pouquinho melhor. A nossa chamada de vídeo, ela vai ser gravada, eu queria entender com vocês se são problemas, se é tudo certo pra vocês. Não, ok. Não tem problema, não. Que bom. Então, eu vou começar com algumas perguntinhas básicas pra entender pouquinho mais de você. Eu queria entender hoje com quem você mora, se você tem filhos, quais são, caso tiver filhos, a idade dos seus filhos, se você é casada, separada. Então, eu queria que você explicasse pouco, contasse pra gente pouco da sua vida, do seu contexto, pra que a gente consiga te conhecer melhor. eu sou [NOME], né? Eu tenho quarenta e quatro anos, vou fazer quarenta e cinco, moro aqui em São Paulo desde que eu nasci, né? Aqui em casa tá eu, a minha mãe e a minha filha e já tô aí nesse ramo de venda já tem mais de","Em projeto = natura_3cs, o tema 'idade / trabalho / casa / filhos' aparece em 13.0% dos chunks vs. 7.4% no total (lift 1.75x; n=128)."
publico,consultoras,nmf_topic_id,nmf_00,boticario / natura / perfume / vende,46,445,0.1033707865168539,0.039991961414791,0.0633788251020629,2.584789114109875,4.620335315993859,"É misto, é misto. Às vezes a preferência é mais do boticário para perfume, aí a Natura já é mais os cremes, os sabonetes. Não tem como eu falar assim, eu vou deixar de vender uma das marcas porque tem carro chefe que puxa ali a marca, né? Aí eu tô com as quatro e já tem bom tempo. E você começou com as quatro, ou não? Foram entrando outras marcas? Não, foi entrando de pouquinho em pouquinho na vida. Eu comecei, acredito eu, com a Avon, depois a Natura, depois a Boat, que é mais nova, na venda direta assim, né? E, por último, a Deminos. É assim, foi essa a ordem. E tem motivo especial pra você trabalhar com essas marcas, né? Porque existem outras, né, dentro do mercado? Tem, tem. São as mais famosas, né? Que o pessoal conhece mais e é legal quando é bem conhecida, porque você não tem muito trabalho, né? O trabalho que eu falo é demonstrar, porque tem Eudora também, esqueci da Eudora, que ","Em publico = consultoras, o tema 'boticario / natura / perfume / vende' aparece em 10.3% dos chunks vs. 4.0% no total (lift 2.58x; n=46)."
projeto,havana_iii,nmf_topic_id,nmf_11,tecnologia / bio / bioeficiente / linha,19,126,0.1507936507936507,0.0464228295819935,0.1043708212116572,3.2482649625506768,4.458411948413388,"Muito bom, obrigada Isabela. Gente, seguinte, agora sim a gente vai começar e eu queria que ficasse papo, todo mundo tá com papel e caneta aí, o papel e a caneta é só pra gente anotar algumas coisinhas, vai ser uma vez só que a gente vai precisar dele, pra gente não esquecer. Porque eu vou mostrar texto para vocês que não é... Eu queria que vocês entendessem. É texto de apresentação de uma linha de produtos, mas que não é uma propaganda. Não entendam que esse texto vai ser uma propaganda, que alguém vai falar isso na TV ou que a gente vai ver isso escrito em algum lugar. É texto de apresentação de uma linha de produtos. E eu queria que vocês, enquanto eu fosse lendo, eu vou projetar aqui na minha tela, vou dividir a tela com vocês. Enquanto a gente vai lendo junto esse texto, vocês anotem individualmente. É a única hora do grupo que a gente não vai trocar as opiniões por enquanto. É só e","Em projeto = havana_iii, o tema 'tecnologia / bio / bioeficiente / linha' aparece em 15.1% dos chunks vs. 4.6% no total (lift 3.25x; n=19)."
marca_foco,natura,nmf_topic_id,nmf_10,loja / lojas / boticario / experiencia,155,1234,0.1256077795786061,0.079983922829582,0.0456238567490241,1.570412842168704,4.033787238830846,"Isso mesmo. Tá ótimo. Era exatamente isso que eu ia perguntar também, então... Estamos alinhados. Sim, super. Não sei, você acha que então... Porque os clientes conheceram o Boticário primeiro pra presentes ou no geral? Isso impacta presentes ou suas outras vendas também? No geral. No geral. Era loja de [ENDERECO], então quando viram a revista, nossa, o Boticário agora vai vender assim? Porque pra eles a venda em catálogo era feita só com o Avon, né? Só o Avon foi assim, que ia de porta em porta vendendo. Agora, quando lançou o catálogo pra Boticário, assim, pra gente fazer essa venda direta, foi uma surpresa. Falaram que era legal, mas ninguém conhecia. E a Natura já começou nesse segmento da venda direta, né? Depois foi as lojas físicas. Isso. E você acha que pro pra dinâmica de kit, de presentes, o fato de ter ponto de contato em loja agora a Natura ajuda? Os os clientes a conhecerem ","Em marca_foco = natura, o tema 'loja / lojas / boticario / experiencia' aparece em 12.6% dos chunks vs. 8.0% no total (lift 1.57x; n=155)."
tipo_sessao,nao_inferido,nmf_topic_id,nmf_10,loja / lojas / boticario / experiencia,175,4491,0.0389668225339568,0.079983922829582,-0.0410171002956252,0.4871831882637413,3.680995255047052,"Você está falando da Natura, quando você fala da empresa... Não, eu falei do Biome, então assim, foi exatamente por isso que eu falei assim, agora eu vou... Quer dizer... Que eu poderia ter comprado uma outra, mas aqui, como assim, dentro dos que tinham, que existem no Brasil, eu falei assim, quem eu vou prestigiar tem que ser uma empresa que tenha uma filosofia parecida com a minha. Como é que vocês veem essa filosofia em biome? Vocês percebem alguma filosofia por trás, valores por trás dessa marca? Pegando o gancho da Carla? Sim, percebo muito. E, por exemplo, eu gosto... Eu compro na loja. Três quadros aqui da minha casa tem uma loja própria da Natura que tem biome. Então assim, a apresentação já é diferente. As meninas explicam exatamente o que é, então posso falar para você que tem os produtos que vão, os produtos químicos, então se você fala meu cabelo é mais seco, mais oleoso, o q","Em tipo_sessao = nao_inferido, o tema 'loja / lojas / boticario / experiencia' aparece em 3.9% dos chunks vs. 8.0% no total (lift 0.49x; n=175)."
projeto,biome,nmf_topic_id,nmf_07,refil / embalagem / parece / formato,41,236,0.173728813559322,0.0864147909967845,0.0873140225625374,2.0104059913283407,3.617127072490798,"Eu, por exemplo, fui recentemente a sítio de uma tia minha, e lá ela aproveita para pegar todo o resto de alimento que sobra, e ela faz tipo uma composteira, ela cava buraquinho no chão, e ela fica assim, ó, não tem necessidade de criar lixo, porque ela praticamente não coloca lixo pra fora, porque o que ela utiliza de resto de embalagem ela recicla, e o resto de alimento ela usa pra fazer esse adubo, então ela praticamente não coloca lixo pra fora, então fica... Fica evidente que quando a gente mora numa cidade, geralmente, o valor para ter uma casa maior é mais caro, então, geralmente, a gente está inserido num cubículo para sobreviver. E quando a gente está num lugar mais natural, a gente tem mais oportunidade de estar realizando mais boas ações. Isso falta também quando a gente... Com pequenas coisas, eu penso. Eu sempre tento inserir no meu dia usar qualquer coisa reciclável, tipo, ","Em projeto = biome, o tema 'refil / embalagem / parece / formato' aparece em 17.4% dos chunks vs. 8.6% no total (lift 2.01x; n=41)."
