doc_id,chunk_id,chunk_index,idioma,texto_analise,n_chars,n_words,n_tokens_diag,n_tokens_unicos_diag,token_unique_ratio_diag,n_function_words_diag,function_word_ratio_diag,short_token_ratio_diag,idioma_detectado_light,flag_audio_video_filename,flag_generic_filename,flag_timestamp_hhmmss,flag_speaker_label_long,flag_speaker_label_short,flag_date_like,flag_email,flag_phone_br_like,flag_cpf_like,flag_cep_like,flag_url,n_noise_flags,is_too_short,is_too_long,is_low_lexical_diversity,is_high_function_word_ratio,is_mixed_or_unknown_language,has_many_noise_flags,n_problem_flags,quality_bucket
doc_4fb6c79b4c64bba8,doc_4fb6c79b4c64bba8_ch_0101,101,pt,"Eu colocaria o 2 porque foi o produto que, por ser aquela coisa ágil... 
 
 
 
 
Speaker 1 - 01:36:54
 
 Que você ficou meio com medo, né? 
 
 
 
 
 
Speaker 4 - 01:36:56
 
 É, então eu colocaria no 2. Tá bom. 
 
 
 
 
Speaker 1 - 01:36:58
 
 Eu vou deixar ele aqui entre 1 e 2, porque a gente... 
 
 
 
 
 
Speaker 4 - 01:37:00
 
 Isso, pode ser. 
 
 
 
 
Speaker 1 - 01:37:01
 
 1 e 2 meio que... Cartas de autocuidado, 1, 2 ou 3? 
 
 
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar, 2026 - 4:45 PM
91 / 121
 
Speaker 5 - 01:37:07
 
 3. 
 
 
 
 
 
Speaker 6 - 01:37:07
 
 3. 
 
 
 
 
Speaker 1 - 01:37:08
 
 Isso aqui não tem muita sensação, é tipo isso, né? Tá bom. Creme nutritivo energizante. Sem muita discussão 
também, é isso? Tá. Sabonetes cremosos energizantes. Dois. Dois. 
 
 
 
 
 
Speaker 2 - 01:37:32
 
 Tá. 
 
 
 
 
Speaker 1 - 01:37:33
 
 Não chamou muita atenção. É aquele que vocês tinham falado que era comum, que era simples. 
 
 
 
 
 
Speaker 4 - 01:37:38
 
 Tá. 
 
 
 
 
Speaker 1 - 01:37:41
 
 Splash energizante para o corpo e para o ambiente. 
 
 
Speaker 5 - 01:37:45
Meeting Title: Q2_Havana III_2607_16h30.m4a Meeting created at: 20th Mar,",1195,121,121,71,0.5868,37,0.3058,0.1488,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_2f47184626ff09c1,doc_2f47184626ff09c1_ch_0099,99,pt,"im, as duas são boas. 
 
 
 
 
Speaker 1 - 01:24:09
 
 As duas opções que eles têm aí, né? Entre as duas, qual que passa mais sustentabilidade? 
 
 
 
 
Speaker 3 - 01:24:20
 
 Acho que a segunda. 
 
 
 
 
Speaker 1 - 01:24:23
 
 A L.C. Por quê? 
 
 
Meeting Title: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
125 / 146
 
Speaker 3 - 01:24:26
 
 É pelo fato do pote parecer ser. 
 
 
 
 
 
Speaker 2 - 01:24:29
 
 Mais sustentável e assim mais durável. 
 
 
 
 
Speaker 1 - 01:24:32
 
 Mais o quê? 
 
 
 
 
 
Speaker 2 - 01:24:34
 
 Durável. 
 
 
 
 
Speaker 1 - 01:24:34
 
 Durável. Legal. Qual vocês acham que é mais sofisticado? O primeiro. É? Sim. 
 
 
 
 
Speaker 5 - 01:24:43
 
 Pra mim, por mais sofisticado. 
 
 
 
 
Speaker 3 - 01:24:46
 
 Eu também acho que o primeiro é mais sofisticado. 
 
 
 
 
Speaker 1 - 01:24:48
 
 Por quê? O que ele tem a ver de sofisticado? 
 
Meeting Title: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
126 / 146
 
 
 
 
Speaker 5 - 01:24:50
 
 No caso do design, o formato dele, as cores dele. 
 
 
 
 
Speaker 1 - 01:24:54
 
 Formato e cores, hein? Isso. 
 
 
 
 
Speaker 3 - 01:24:57
 
 O shampoo eu quando",1197,122,122,62,0.5082,35,0.2869,0.1885,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_d7948b6302ad2fee,doc_d7948b6302ad2fee_ch_0068,68,pt,"A cor tá bonita. O que esse tom passa? Verniz, terna, muito fácil. 
 
 
 
 
 
Speaker 2 - 01:01:23
 
 Parece bem mais natural do que a outra. 
 
 
 
 
Speaker 1 - 01:01:26
 
 Mais natural que a primeira, que é a cerâmica? 
 
 
 
 
 
Speaker 2 - 01:01:28
 
 Sim, da cerâmica. Por que ferro? Porque a gente tem mais produto... 
 
 
 
 
 
Speaker 3 - 01:01:36
 
 Mas o condicionador permanece naquele mesmo estilo. 
 
Meeting Title: DG2_Anima_0512_14h30.mp3 Meeting created at: 18th Mar, 2026 - 4:37 PM
79 / 164
 
 
 
Speaker 1 - 01:01:40
 
 Isso aí. 
 
 
 
 
 
Speaker 3 - 01:01:40
 
 Difere shampoo e condicionador. 
 
 
 
 
Speaker 1 - 01:01:43
 
 É verdade, é essa coisa, né? 
 
 
 
 
 
Speaker 2 - 01:01:45
 
 Legal. Que isso, porque tem gente que confunde às vezes. É, né? Eu acho que distanciou pouquinho da cor do eco 
da natureza. Ficou meio rosê, né? 
 
 
 
 
 
Speaker 3 - 01:01:55
 
 É. 
 
 
 
 
Speaker 1 - 01:01:56
 
 O qual? Esse aqui? 
 
 
 
 
 
Speaker 2 - 01:01:57
 
 Esse e o retril também. Tá meio rosê. 
 
Meeting Title: DG2_Anima_0512_14h30.mp3 Meeting created at: 18th Mar, 2026 - 4:37 PM
80 / 164
 
 
 
Speaker 1 - 01:02:01
 
 Rosê. 
 
 
 
 
 
Speaker 3 - 01:02:01
 
 É, aí",1194,122,122,69,0.5656,25,0.2049,0.1967,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_ecbea0911b71e6fa,doc_ecbea0911b71e6fa_ch_0083,83,pt,"Speaker 7 - 01:20:59
 
 De algodão. 
 
 
 
 
Speaker 1 - 01:21:00
 
 Tá. Alguém mais? Tem alguém que usava? 
 
 
 
 
 
Speaker 3 - 01:21:03
 
 A minha irmã usou de macadâmia, por isso que eu falei. Porque é o cheiro dela, é isso. 
 
 
 
 
Speaker 1 - 01:21:09
 
 É o cheiro da tua irmã? 
 
 
 
 
 
Speaker 3 - 01:21:11
 
 É o cheiro da minha irmã, é o cheiro do Renata Adame. 
 
 
 
 
Speaker 1 - 01:21:14
 
Meeting Title: DG4_Radiosa_CFs_0412_13h30.m4a Meeting created at: 13th Mar, 2026 - 10:41 AM
89 / 118
 Entendi. 
 
 
 
 
 
Speaker 3 - 01:21:16
 
 Gente... Eu acho que isso é cheiro marcante. 
 
 
 
 
Speaker 1 - 01:21:19
 
 Cheiro marcante. 
 
 
 
 
 
Speaker 3 - 01:21:21
 
 E quem gosta, usa sempre. Parece que vira vício pra pessoa assim também. 
 
 
 
 
Speaker 7 - 01:21:28
 
 Entendi. 
 
 
 
 
Speaker 1 - 01:21:29
 
 Que produtos da linha vocês conhecem, gente? O que todo dia tem na linha que vocês conheçam? 
 
 
 
 
 
Speaker 3 - 01:21:35
 
 Acho que tem Rolão também. 
 
 
 
 
 
Speaker 6 - 01:21:38
 
 Tem Rolão. Tem creme de mão, sabonete. 
Meeting Title: DG4_Radiosa_CFs_0412_13h30.m4a Meeting created at: 13th Mar, 2026 - 10:41 AM
90 / 118
 
 
 
 
Speaker 1 - 01:21:43",1191,122,122,62,0.5082,30,0.2459,0.1557,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_40a5bd913d6434d3,doc_40a5bd913d6434d3_ch_0059,59,pt,"? O que ele tem que está chamando a atenção? 
 
 
 
 
 
Speaker 5 - 01:12:00
 
 O S14 está mostrando que, além de ser uma marca conceituada e famosa, ele é sofisticada. 
 
 
 
 
 
Speaker 2 - 01:12:11
 
 Onde a gente vê que é sofisticada? O que tem a sofisticação? 
 
 
 
 
 
Speaker 5 - 01:12:16
 
 A embalagem dela. 
 
 
 
 
 
Speaker 2 - 01:12:21
 
 Que é como, Mara? Descreve aí para mim. O que tem nessa embalagem? 
 
 
Speaker 5 - 01:12:25
Meeting Title: DG6 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:58 AM
75 / 138
 
 
 
 Ela está meio arrosada, clara, né? 
 
 
 
 
 
Speaker 6 - 01:12:29
 
 Tá bom. 
 
 
 
 
 
Speaker 2 - 01:12:35
 
 Tem mais. Eda escolheu a S14 também. Por que chamou sua atenção? 
 
 
 
 
 
Speaker 4 - 01:12:40
 
 A embalagem, por ela ser dourada. E a marca também, né? 
 
 
 
 
 
Speaker 2 - 01:12:45
 
 Susana. 
 
 
 
 
 
Speaker 3 - 01:12:52
 
 Formato que me atrai bastante, o designer dela me atrai bastante, a composição dourado e do preto. 
 
 
 
 
 
Speaker 2 - 01:13:03
 
 O que o trânsito tem para você? 
Meeting Title: DG6 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:58 AM
76 / 138
 
 
 
 
 
Speaker 3 - 01:13:06
 
 Elegância, qualidade,",1198,122,122,68,0.5574,29,0.2377,0.1557,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_5e9eef5d22c00bcf,doc_5e9eef5d22c00bcf_ch_0091,91,pt,"tetor solar, antibiótico, treme depilatório, sabonete íntimo. 
 
 
 
 
Speaker 1 - 01:27:55
 
 E de natura, porque muitas estão vendendo mais natura. 
 
 
 
 
 
Speaker 2 - 01:27:58
 
 Perfumaria, sabonete e máscara. 
 
 
Meeting Title: DG7_Mercato_231123_09h00.mp3 Meeting created at: 16th Mar, 2026 - 4:49 PM
100 / 133
 
 
Speaker 5 - 01:28:00
 
 É, perfumaria e mais sabonete. 
 
 
 
 
 
Speaker 2 - 01:28:02
 
 Eu gostaria de usar tipo pomo também, que é a parte de trás, que é muito bom. 
 
 
 
 
 
Speaker 5 - 01:28:07
 
 Todo dia. 
 
 
 
 
 
Speaker 4 - 01:28:09
 
 Hoje se você for lá, tipo, fazer uma... Pesquisa com uma consultora de origem avô, ela vai fazer a tatuagem... 
 
 
 
 
Speaker 7 - 01:28:18
 
 Tirou tudo, tirou os que eu vendi. 
 
 
 
 
 
Speaker 4 - 01:28:20
 
 É triste, não tem nada a ver. 
 
 
 
 
 
Speaker 2 - 01:28:21
 
 
Meeting Title: DG7_Mercato_231123_09h00.mp3 Meeting created at: 16th Mar, 2026 - 4:49 PM
101 / 133
 Com o que elas estão fazendo. 
 
 
 
 
 
Speaker 8 - 01:28:23
 
 A hora que a gente fala de. 
 
 
 
 
Speaker 1 - 01:28:25
 
 Produtos avôs de benefício, o que significa isso? 
 
 
 
 
 
Speaker 6 - 01:28:31
 
 Remio por 50 reais.",1183,122,122,77,0.6311,31,0.2541,0.1721,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_b6665005023d6217,doc_b6665005023d6217_ch_0046,46,es,"r 2 - 44:24
 
 Mismo, 
 
 
Meeting Title: Q3_Rosacea 
ARG_0404_17h00_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:05 PM
49 / 142
 
 
Speaker 3 - 44:31
 
 O sea que quizás el estilo de comunicarlo es muy natura, tipo esto, como que te sentís en la selva con la música, 
pero el mensaje es bastante similar para mí al resto. 
 
 
 
 
Speaker 1 - 44:44
 
 Manu vos también querés decir, no Anto, 
 
 
 
 
 
Speaker 4 - 44:47
 
 No, que también se escuchan los tamborcitos de fondo. 
 
 
 
 
Speaker 1 - 44:52
 
 Bueno chicas, ¿Qué palabras eligieron para caracterizar esta? ¿Qué tres palabras encontraron para caracterizar. 
 
 
 
 
 
Speaker 2 - 45:02
 
 Naturaleza, Frescura, suavidad, estimular? 
 
 
 
 
 
Speaker 5 - 45:06
 
 Me pasé buenísimo. 
 
 
 
 
 
Speaker 6 - 45:09
 
 Vegetación, agua y libertad. 
 
Meeting Title: Q3_Rosacea 
ARG_0404_17h00_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:05 PM
50 / 142
 
 
 
 
 
Speaker 7 - 45:17
 
 Naturaleza, limpio y frescura. 
 
 
 
 
 
Speaker 3 - 45:22
 
 Naturaleza, agua y suavidad. 
 
 
 
 
 
Speaker 4 - 45:28
 
 Sí, perdón, Naturaleza, suavidad y refrescante. 
 
 
 
 
Speaker 1 - 45:34
 
 Bueno, está",1197,123,123,75,0.6098,29,0.2358,0.2033,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_b6665005023d6217,doc_b6665005023d6217_ch_0049,49,es,"Speaker 1 - 47:54
 
 OK, vamos a discutirlo entre todas. 
 
 
 
 
 
Speaker 7 - 47:59
 
 Perdón, perdón. 
 
 
 
 
Speaker 1 - 48:00
 
 No pasa nada chicas, no pasa nada. 
 
 
 
 
 
Speaker 5 - 48:03
 
 Perfecto. 
 
 
 
 
Speaker 1 - 48:04
 
 El cuidado, no dejarse estar, como ocuparse. 
 
 
 
 
 
Speaker 2 - 48:11
 
 Antes de preocuparse, digamos, antes de que sea un problema. 
Meeting Title: Q3_Rosacea 
ARG_0404_17h00_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:05 PM
54 / 142
 
 
 
 
Speaker 1 - 48:17
 
 Bueno, después si pueden anotar el producto y la marca o su marca en este caso todo día. 
 
 
 
 
 
Speaker 2 - 48:24
 
 ¿Quedó súper claro? 
 
 
 
 
Speaker 1 - 48:27
 
 Y las tres palabras. Y anoten también las tres palabras para describir. Esta. 
 
 
 
 
 
Speaker 5 - 48:40
 
 Bueno. 
 
 
 
 
Speaker 1 - 48:40
 
 Y cuéntenme, las voy a dejar un. 
 
 
 
 
 
Speaker 5 - 48:42
 
 Segundo más, estoy apurando. 
 
 
 
 
Speaker 1 - 48:48
 
 ¿Cuéntenme un poquito esto, qué sensaciones les provocó, qué les despertó, impresiones? 
 
 
Meeting Title: Q3_Rosacea 
ARG_0404_17h00_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:05 PM
55 / 142",1188,123,123,77,0.626,32,0.2602,0.187,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_aac2e8123c96e254,doc_aac2e8123c96e254_ch_0073,73,es,"aker 1 - 01:25:39
 
 Frescura del atardecer. 
 
 
 
 
 
Speaker 6 - 01:25:40
 
 OK, exacto. 
 
 
 
 
Speaker 1 - 01:25:43
 
 Bien, bárbaro. Está bien explicado eso. Y si pudiera sentir la frescura de un chapuzón en cualquier momento. Está 
buena la pregunta. Está Bien, bárbaro. OK. ¿Con qué palabras la definirían esta publicidad? 
 
 
 
 
 
Speaker 4 - 01:26:01
 
 Fresco. 
 
 
 
 
Speaker 1 - 01:26:03
 
Meeting Title: Q4_Rosacea 
ARG_0504_19h15_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:04 PM
71 / 106
 ¿Cómo, perdón? 
 
 
 
 
 
Speaker 4 - 01:26:04
 
 ¿Fresco como? 
 
 
 
 
Speaker 1 - 01:26:07
 
 ¿Fresco qué más? 
 
 
 
 
 
Speaker 2 - 01:26:12
 
 Agua de mar. 
 
 
 
 
Speaker 1 - 01:26:17
 
 ¿Qué les transmite? Fresco. Agua de mar. ¿QuÉ más? ¿Qué otras cosas? A través de la imagen, de los colores, de 
todo lo que me vienen diciendo. 
 
 
 
 
 
Speaker 6 - 01:26:27
 
 Movimiento. 
 
 
 
 
Speaker 1 - 01:26:29
 
 Movimiento. OK, bien. ¿Ese personaje que transmite? 
 
 
 
 
 
Speaker 5 - 01:26:38
 
Meeting Title: Q4_Rosacea 
ARG_0504_19h15_2540años_C1C2_Natura.mp4
Meeting created at: 18th Mar, 2026 - 10:04 PM
72 / 106
 Aireado también. 
 
 
 
 
Speaker 1 -",1195,123,123,64,0.5203,31,0.252,0.2114,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_2f47184626ff09c1,doc_2f47184626ff09c1_ch_0077,77,pt,"le: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
93 / 146
 
Speaker 1 - 01:05:50
 
 O quê? Passa o quê? 
 
 
 
 
 
Speaker 2 - 01:05:52
 
 A impressão que é tipo feito de papel, sabe? Papel espontilhado. 
 
 
 
 
 
Speaker 6 - 01:05:59
 
 Papel reciclável, né? 
 
 
 
 
Speaker 1 - 01:06:01
 
 Papel reciclável. Legal. Muito bom, gente. Bom, vamos lá. Palavras para descrever o atual. Como? Como? 
 
 
 
 
Speaker 3 - 01:06:13
 
 Básicos. 
 
 
 
 
 
Speaker 6 - 01:06:13
 
 Básicos. Sim. 
 
 
 
 
Speaker 3 - 01:06:15
 
 E o ovo? 
 
 
Speaker 6 - 01:06:16
 
Meeting Title: DG1_Anima_0512_17h00.mp3 Meeting created at: 18th Mar, 2026 - 4:36 PM
94 / 146
 
 
 Chique. 
 
 
 
 
Speaker 3 - 01:06:16
 
 Chique, elegante. 
 
 
 
 
Speaker 1 - 01:06:19
 
 Aí descendo chique, elegante, clean, sofisticado. É isso? 
 
 
 
 
Speaker 3 - 01:06:23
 
 Isso. 
 
 
 
 
Speaker 1 - 01:06:24
 
 Elegante, clean, sofisticado. Então tá, agora eu vou mostrar outras opções dentro desse design, tá? Então, de 
acabamento. Mas o visual é o que? O formato das imagens é o mesmo. Vou deixar ele aqui que a gente fez outro. 
Cadê o... Não. Deixa eu esconder ele aqui só pra vocês, porque a gente",1196,123,123,75,0.6098,27,0.2195,0.1707,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_ac743f4f09e1e58c,doc_ac743f4f09e1e58c_ch_0075,75,pt,"r 2 - 01:03:52
 
 E o ANB também. 
 
 
 
 
Speaker 5 - 01:03:54
 
 Parece plástico simples. 
 
 
 
 
Speaker 1 - 01:03:57
 
 Parece plástico. ANB com plástico simples, tá? E a outra, a ANF? 
 
 
 
 
 
Speaker 4 - 01:04:03
 
 Passa também que é potinho de tempero, sei lá. 
 
 
Speaker 1 - 01:04:06
Meeting Title: DG3_Anima_0612_11h00.mp3 Meeting created at: 18th Mar, 2026 - 4:38 PM
95 / 170
 
 Aonde, esse aqui? É. Onde que tem o potinho de tempero? 
 
 
 
 
 
Speaker 4 - 01:04:09
 
 Não sei, a visão que eu. 
 
 
 
 
Speaker 1 - 01:04:10
 
 Tenho é do potinho de tempero, sabe? 
 
 
 
 
 
Speaker 4 - 01:04:13
 
 Exatamente. É tipo ar de... Légum piper aqui. 
 
 
 
 
Speaker 1 - 01:04:17
 
 É esse aqui que passa para o potinho de tempero? 
 
 
 
 
 
Speaker 4 - 01:04:19
 
 É o conjunto. 
 
 
 
 
Speaker 1 - 01:04:21
 
 O conjunto, o potinho de tempero, tá bom. E aí o ANF, o que ele passa? 
 
 
 
 
 
Speaker 4 - 01:04:27
 
Meeting Title: DG3_Anima_0612_11h00.mp3 Meeting created at: 18th Mar, 2026 - 4:38 PM
96 / 170
 Ele é mais neutro. 
 
 
 
 
Speaker 1 - 01:04:33
 
 Ele não tá feio por causa da cor do produto. 
 
 
 
 
Speaker 5 - 01:04:39
 
 Mas é o produto que se torna feio.",1190,123,123,59,0.4797,31,0.252,0.2195,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_74ca043fafaaea8d,doc_74ca043fafaaea8d_ch_0039,39,pt,"era assim e fiquei assim. Como é que o Ecos ficou ali? Mais sofisticado, mais o quê? 
 
 
 
 
 
Speaker 2 - 37:46
 
 Mais atraente. 
 
 
 
 
Speaker 1 - 37:47
 
 Mais atraente. 
 
 
 
 
 
Speaker 2 - 37:49
 
 Mais atual. 
 
 
Speaker 1 - 37:50
Meeting Title: DG7_Anima_0712_13h00.mp3 Meeting created at: 18th Mar, 2026 - 4:42 PM
40 / 107
 
 Atual. Moderno. Moderno. Novo. Novo. Melhorou, né? 
 
 
 
 
 
Speaker 2 - 37:56
 
 Sim. 
 
 
 
 
Speaker 1 - 37:57
 
 Melhorou. Se a gente fosse pensar que a embalagem é a roupa da Mara. Como é que Naturaeco está vestida 
hoje? Que roupa é essa? 
 
 
 
 
 
Speaker 2 - 38:05
 
 Uma vovó. 
 
 
 
 
Speaker 1 - 38:06
 
 Uma vovó. Hoje é uma vovó. Não é? E no ANC, que seria o futuro aí, como é que ela está? 
 
 
 
 
 
Speaker 2 - 38:14
 
 Podernosa. 
 
 
 
 
Speaker 1 - 38:15
 
 Podernosa. Que tipo de roupa? 
 
 
 
 
Speaker 2 - 38:18
 
Meeting Title: DG7_Anima_0712_13h00.mp3 Meeting created at: 18th Mar, 2026 - 4:42 PM
41 / 107
 
 Não tenho ideia. 
 
 
 
 
Speaker 1 - 38:20
 
 O que vocês acham? 
 
 
 
 
 
Speaker 2 - 38:21
 
 O natural, né? 
 
 
 
 
Speaker 1 - 38:22
 
 E que tipo de roupa? Põe isso na roupa. 
 
 
 
 
 
Speaker 2 - 38:24",1187,123,123,61,0.4959,32,0.2602,0.1545,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_bc29e08f3450ea98,doc_bc29e08f3450ea98_ch_0091,91,pt,"que vocês já falaram, que marcas a gente conhece aí de produto para o corpo? Geral, mesmo que não use. 
 
 
 
 
 
Speaker 4 - 01:35:59
 
 Dove, tem, né? Johnson, marca de mercado é o Cev, né? Modalantina. 
 
 
Speaker 3 - 01:36:09
 
Meeting Title: 
DG1_Radiosa_Afirmativas_3011_9h00.m4a
Meeting created at: 12th Mar, 2026 - 5:41 PM
56 / 86
 
 
 Nis, Serafina. 
 
 
 
 
 
Speaker 4 - 01:36:11
 
 É, da concorrência tem os da Boticário. Eu gostava muito, tá, também, antes de entrar natura, depois eu nunca 
mais comprei. 
 
 
 
 
Speaker 1 - 01:36:19
 
 Ok, o que mais? 
 
 
 
 
 
Speaker 2 - 01:36:22
 
 Tem a Avon também. 
 
 
 
 
Speaker 1 - 01:36:23
 
 Avon, o que mais? 
 
 
 
 
 
Speaker 6 - 01:36:25
 
 L'Occitane. 
 
 
 
 
Speaker 1 - 01:36:28
 
 Mais alguma coisa que vem? 
 
 
Speaker 6 - 01:36:31
Meeting Title: 
DG1_Radiosa_Afirmativas_3011_9h00.m4a
Meeting created at: 12th Mar, 2026 - 5:41 PM
57 / 86
 
 
 
 E a Salve. Eu sei que é concorrente também, mas tem bons produtos. 
 
 
 
 
 
Speaker 5 - 01:36:37
 
 Salve, ok. 
 
 
 
 
Speaker 1 - 01:36:41
 
 Já ouviram falar de Vazenol? 
 
 
 
 
 
Speaker 6 - 01:36:46
 
 Sim, creme da infância. É da infância? 
 
 
 
 
Speaker 1 -",1190,123,123,71,0.5772,28,0.2276,0.2276,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_d42528cd9f4f9278,doc_d42528cd9f4f9278_ch_0033,33,pt,"az de forma intuitiva, né? Ela não traz de forma clara. 
 
 
 
 
 
Speaker 2 - 34:39
 
 Aí a gente vai fazer o mesmo que a gente fez com a outra, né? Que marca que é essa, meninas? 
 
 
 
 
 
Speaker 5 - 34:47
 
 Cliniqué. 
 
 
 
 
 
Speaker 3 - 34:48
 
 Cliniqué. 
 
 
 
 
 
Speaker 2 - 34:50
 
 As propagandas de Cliniqué me transmitem o quê? Que palavra vocês usariam para resumir aí o que vocês estão 
vendo? 
 
 
 
 
 
Speaker 4 - 35:00
 
 Leveza. 
 
Meeting Title: DG1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:57 AM
29 / 158
 
 
 
 
 
Speaker 2 - 35:02
 
 Leveza. 
 
 
 
 
 
Speaker 5 - 35:05
 
 Realidade. 
 
 
 
 
 
Speaker 2 - 35:08
 
 Oi, Anny. 
 
 
 
 
 
Speaker 5 - 35:09
 
 Realidade. 
 
 
 
 
 
Speaker 2 - 35:10
 
 Realidade. Fala, Jasmine. 
 
 
 
 
 
Speaker 6 - 35:15
 
 Hidratação. 
 
 
Speaker 2 - 35:16
Meeting Title: DG1 - Gaia II.m4a Meeting created at: 18th Mar, 2026 - 11:57 AM
30 / 158
 
 
 
 Hidratação. 
 
 
 
 
 
Speaker 3 - 35:21
 
 Muito bem. 
 
 
 
 
 
Speaker 2 - 35:23
 
 Agora, a gente vai ver uma outra, tá? Mesma coisa. Quando a gente olha, quais são as sensações, os sentimentos, 
que mensagens que essas propagandas aí transmitem para nós?",1190,123,123,69,0.561,28,0.2276,0.2033,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
doc_d26ac17df9e509e7,doc_d26ac17df9e509e7_ch_0089,89,pt,"ker 3 - 01:39:48
 
 Delta 19. Por que tem cara de barato? 
 
 
 
 
 
Speaker 4 - 01:39:51
 
 Porque pra mim a embalagem dele lembra gloss, lembra uma base, embalagem de base de plástico. 
 
 
Speaker 3 - 01:40:01
Meeting Title: DG2 - Gaia II 2.m4a Meeting created at: 18th Mar, 2026 - 11:56 AM
101 / 172
 
 
 
 Agora, gente, a gente vai olhar para outras imagens de produtos, tá? Pensando aí nessa parte de sensações, tá? 
Então, pensando nas sensações que essas imagens provocam em vocês, qual chama mais atenção? 
 
 
 
 
Speaker 1 - 01:40:24
 
 Para mim é S17. 
 
 
 
 
 
Speaker 3 - 01:40:26
 
 S17. Alana? 
 
 
 
 
 
Speaker 6 - 01:40:30
 
 S5. 
 
 
 
 
 
Speaker 3 - 01:40:32
 
 S5. Cássia? 
 
 
 
 
 
Speaker 5 - 01:40:35
 
 S13. 
 
 
 
 
 
Speaker 3 - 01:40:37
 
 S13. Michelle? 
 
Meeting Title: DG2 - Gaia II 2.m4a Meeting created at: 18th Mar, 2026 - 11:56 AM
102 / 172
 
 
 
 
Speaker 4 - 01:40:40
 
 S9. 
 
 
 
 
Speaker 1 - 01:40:44
 
 S9. 
 
 
 
 
 
Speaker 3 - 01:40:45
 
 Então, me contem aí o que elas têm que elas chamaram atenção de vocês. S13. 
 
 
 
 
 
Speaker 5 - 01:40:56
 
 Então, eu gosto muito dessa sensação de que a água traz, sabe? É como se fosse uma coisa",1188,123,123,72,0.5854,33,0.2683,0.2033,mixed,True,False,True,False,True,False,False,False,False,False,False,3,False,False,False,False,True,True,2,problemático
